Date/Time collected,E-mail,Internet,Location,Phone,Provider,Reports,Source,Status,TV,Total Blackout,Wi-fi
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Indianapolis, IN",1.52%,Google-Fiber,2,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Brighton, NY",1.52%,Google-Fiber,2,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Raleigh, NC",1.52%,Google-Fiber,2,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Irvine, CA",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Kiel, WI",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Five Forks, SC",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Wake Forest, NC",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Sandy, UT",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Westwood, KS",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Richmond, VA",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Alexander City, AL",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Montgomery, AL",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Gonzales, LA",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Auburn, AL",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Alabaster, AL",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Smiths Station, AL",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Maylene, AL",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Norcross, GA",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Columbus, GA",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"San Francisco, CA",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Sunset Valley, TX",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Lehi, UT",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:13:25,7.58%,53.03%,"Boise, ID",1.52%,Google-Fiber,1,Is the service down, Problems detected ,16.67%,10.61%,10.61%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Chicago, IL",1.59%,Mediacom,437,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Minneapolis, MN",1.59%,Mediacom,370,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Omaha, NE",1.59%,Mediacom,361,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Des Moines, IA",1.59%,Mediacom,212,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Atlanta, GA",1.59%,Mediacom,166,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Cedar Rapids, IA",1.59%,Mediacom,106,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Bettendorf, IA",1.59%,Mediacom,86,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Orlando, FL",1.59%,Mediacom,84,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Los Angeles, CA",1.59%,Mediacom,80,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Iowa City, IA",1.59%,Mediacom,80,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Rock Island, IL",1.59%,Mediacom,79,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Elkhorn, NE",1.59%,Mediacom,72,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Indianapolis, IN",1.59%,Mediacom,71,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Springfield, MO",1.59%,Mediacom,68,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Saint Paul, MN",1.59%,Mediacom,67,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"New Orleans, LA",1.59%,Mediacom,67,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Ankeny, IA",1.59%,Mediacom,66,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Birmingham, AL",1.59%,Mediacom,64,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"St. Louis, MO",1.59%,Mediacom,64,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Janesville, WI",1.59%,Mediacom,61,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Houston, TX",1.59%,Mediacom,61,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"West Des Moines, IA",1.59%,Mediacom,60,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Oregon, WI",1.59%,Mediacom,59,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Lincoln, NE",1.59%,Mediacom,59,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Dubuque, IA",1.59%,Mediacom,56,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Whitewater, WI",1.59%,Mediacom,54,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Baton Rouge, LA",1.59%,Mediacom,53,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Navarre, FL",1.59%,Mediacom,53,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Santa Rosa Beach, FL",1.59%,Mediacom,52,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Detroit, MI",1.59%,Mediacom,51,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Davenport, IA",1.59%,Mediacom,49,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Urbandale, IA",1.59%,Mediacom,47,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Kansas City, MO",1.59%,Mediacom,46,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Columbus, GA",1.59%,Mediacom,43,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Beloit, WI",1.59%,Mediacom,43,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Sabula, IA",1.59%,Mediacom,42,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Moline, IL",1.59%,Mediacom,42,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Milton, FL",1.59%,Mediacom,39,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Milwaukee, WI",1.59%,Mediacom,38,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Canton, GA",1.59%,Mediacom,37,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Mobile, AL",1.59%,Mediacom,34,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Council Bluffs, IA",1.59%,Mediacom,33,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Marion, IA",1.59%,Mediacom,33,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Ames, IA",1.59%,Mediacom,32,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Metairie, LA",1.59%,Mediacom,32,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Prior Lake, MN",1.59%,Mediacom,28,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Austin, TX",1.59%,Mediacom,26,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Columbia, MO",1.59%,Mediacom,25,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Waterloo, IA",1.59%,Mediacom,25,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:34:17,4.56%,71.11%,"Burlington, IA",1.59%,Mediacom,25,Is the service down, No problems detected ,11.95%,6.08%,4.71%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Naples, FL",62.49%,Verizon,685,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Washington, D.C., DC",62.49%,Verizon,373,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Philadelphia, PA",62.49%,Verizon,356,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Brooklyn, NY",62.49%,Verizon,331,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"New York City, NY",62.49%,Verizon,253,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"East Lansing, MI",62.49%,Verizon,176,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Silver Spring, MD",62.49%,Verizon,168,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Los Angeles, CA",62.49%,Verizon,148,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Columbia, MD",62.49%,Verizon,143,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Charlotte, NC",62.49%,Verizon,126,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Baltimore, MD",62.49%,Verizon,125,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Hampstead, MD",62.49%,Verizon,121,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Atlanta, GA",62.49%,Verizon,120,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Pittsburgh, PA",62.49%,Verizon,111,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Alexandria, VA",62.49%,Verizon,107,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"The Bronx, NY",62.49%,Verizon,107,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Houston, TX",62.49%,Verizon,104,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Tampa, FL",62.49%,Verizon,95,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Denver, CO",62.49%,Verizon,91,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Chicago, IL",62.49%,Verizon,86,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Dallas, TX",62.49%,Verizon,85,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Buffalo, NY",62.49%,Verizon,84,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Richmond, VA",62.49%,Verizon,72,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Boston, MA",62.49%,Verizon,70,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Seattle, WA",62.49%,Verizon,66,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Minneapolis, MN",62.49%,Verizon,63,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Detroit, MI",62.49%,Verizon,63,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Hyattsville, MD",62.49%,Verizon,63,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Howell, MI",62.49%,Verizon,56,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Manhattan, NY",62.49%,Verizon,56,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Flushing, NY",62.49%,Verizon,55,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Raleigh, NC",62.49%,Verizon,52,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Long Beach, CA",62.49%,Verizon,52,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Phoenix, AZ",62.49%,Verizon,51,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Newark, NJ",62.49%,Verizon,50,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Columbus, OH",62.49%,Verizon,49,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Austin, TX",62.49%,Verizon,47,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Nashville, TN",62.49%,Verizon,46,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Birmingham, AL",62.49%,Verizon,39,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Newport News, VA",62.49%,Verizon,38,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Jersey City, NJ",62.49%,Verizon,38,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Cleveland, OH",62.49%,Verizon,37,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"St. Petersburg, FL",62.49%,Verizon,34,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"San Jose, CA",62.49%,Verizon,32,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Woodbridge, VA",62.49%,Verizon,32,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Las Vegas, NV",62.49%,Verizon,32,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Salt Lake City, UT",62.49%,Verizon,30,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Grand Rapids, MI",62.49%,Verizon,30,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Saint Paul, MN",62.49%,Verizon,29,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:13:25,5.42%,21.68%,"Roxbury, MA",62.49%,Verizon,29,Is the service down, Problems detected ,3.05%,3.55%,3.81%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Salt Lake City, UT",,Cable-ONE,12,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Dallas, TX",,Cable-ONE,10,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Los Angeles, CA",,Cable-ONE,9,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Boise, ID",,Cable-ONE,9,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Meridian, ID",,Cable-ONE,6,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Texarkana, TX",,Cable-ONE,6,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Houston, TX",,Cable-ONE,5,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Lewiston, ID",,Cable-ONE,5,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Prescott Valley, AZ",,Cable-ONE,4,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Lehi, UT",,Cable-ONE,4,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"San Antonio, TX",,Cable-ONE,4,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Austin, TX",,Cable-ONE,4,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Idaho Falls, ID",,Cable-ONE,4,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Phoenix, AZ",,Cable-ONE,4,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Sandy, UT",,Cable-ONE,4,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"West Jordan, UT",,Cable-ONE,4,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Minneapolis, MN",,Cable-ONE,3,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Tacoma, WA",,Cable-ONE,3,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Chicago, IL",,Cable-ONE,3,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Fullerton, CA",,Cable-ONE,3,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Seattle, WA",,Cable-ONE,3,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Katy, TX",,Cable-ONE,3,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Kansas City, MO",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Sioux City, IA",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Chandler, AZ",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Paris, IL",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Anniston, AL",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Odessa, TX",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Brandon, MS",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Auburn, WA",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Fort Worth, TX",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Oklahoma City, OK",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Prescott, AZ",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Irving, TX",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Nampa, ID",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Plano, TX",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Port Lavaca, TX",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Kress, TX",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Killeen, TX",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Bountiful, UT",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Draper, UT",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Emporia, KS",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Haynesville, LA",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Joplin, MO",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:15:02,4.65%,69.77%,"Norcross, GA",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
